Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Bankrupt?
0.8360836635471378,-0.40619959167097847,0.9858517790015056,-1.098695815068532,0.8963348363034456,0.7550277935196478,-1.4129175994148724,-0.5563177635043831,0.5702527235436246,1.316119891709624,-1.1340266599011306,-0.8972896775083874,-0.3267562425556353,2.159997342944412,-0.10028757763650553,-1.3625654857733274,2.3635132523824653,-1.6659281094817437,1.098536768830824,-1.4274946849349575,0
-1.0519259799641842,2.7850923912663106,-0.2961451208038582,-1.5406671311912938,-0.044196379847853295,-0.262312828495323,-0.24495358295933245,-1.8763054268735297,-2.3306634780373923,2.8315874754766863,-3.4530618352382185,0.6488600342212241,-0.7208094333039738,-0.5559376575429582,0.374713429792046,5.478794937830363,-4.872925600069963,-2.733787036383686,1.0529313680676442,3.1748311875021957,0
0.9588554565176082,-0.2949641477486144,-0.5991619175459322,-2.0201514491777637,0.6968672953000542,2.05420183359104,1.2644762095470679,-0.3875191871783753,-0.8219127764178962,-0.5392391429810455,1.0642292474848487,0.7223530047725616,1.0124991467515674,-0.07817310207576034,0.5862469829932111,-1.7322516520428493,0.22881934540150745,0.9818003081241884,0.5295949359818811,-1.3576664214995158,0
-1.9594123704022772,5.325782121752182,0.9537112554095722,-1.9721117452397177,1.4020633833161924,-0.19018979839933114,0.38568916486149896,2.337579802443583,0.11647877503091722,0.7475499715315996,3.374825191423181,0.716049385636329,-2.588631035850498,-1.9882207628176096,0.3594362047984697,3.431289910847659,-5.783485281903905,-0.4934275174867442,1.7084495213430522,1.8021816451265165,0
-1.9453295620118887,-4.153045734387539,-0.8082454929880238,0.8362309764108673,-1.7573546212469373,-0.974835576528597,-1.0067925593266038,-2.172323997319267,0.4767725530026038,3.8022585477242417,-0.14681592975851981,2.543219458360955,3.475602464875408,-0.420225592801747,1.0084742530449649,-0.17157836345485294,-2.436469461993699,1.702362869589003,1.2556651199201934,-3.5341729303993525,0
-0.30561296662614257,2.324774603777388,-0.43332221935663384,1.039090421976736,-0.7740860734363579,-0.16409725111239673,-1.1363893507323315,-0.968955189908504,-0.5337147600446945,3.913510261478431,-3.688201186332647,-0.35205355000634264,1.64920907440644,-0.5347487060645142,1.588142755267262,8.045136845896993,-5.0764588466744325,-2.2020239847559964,2.393636498497598,2.7531171623132833,0
-3.0050994918730605,7.885975044915023,0.33249098078937717,1.217912665058428,5.0106211869834025,0.339725422190299,-1.033485467256076,2.7051673276233137,1.5773042984707726,1.699785687956725,6.067717180262694,3.1974068009542207,-11.003669639918776,0.6401794720325453,-1.7750815301672453,-4.187591238057993,-6.158373533975177,-1.5279827171622544,-1.219425466050975,1.928371808252361,0
-4.989783313444581,2.201624702335365,0.5540455708397536,-1.2208875198140117,3.6644201330246733,-1.3780473227538503,-0.11557084180660139,-4.20303575988745,-1.0686280306465419,0.05557575847631402,0.9088886925785045,1.227238346354245,-1.5105944902037656,-4.431935379856402,2.4346357112364627,-0.061119785048505466,-6.161095131383392,-1.5886802410023206,1.160620649386079,-1.5408156386489629,0
0.38834992731244,-7.364124889641576,-0.5318222752312214,-1.6155886984680774,-2.5744088576549657,2.082809990208515,-0.6167513441519322,-4.609788718579399,-1.8138824704695111,-0.5800558606842257,-4.970237364980409,-0.34194248603944444,12.099652070795843,0.9397881578817873,4.9301372641374686,7.113291057130966,-2.5206585463903726,-0.08072792557361141,3.75282765879136,1.1062769703910325,0
0.2719235681745158,-6.5810704886565015,-1.068507632151937,-1.799976570419055,-3.1793719371681517,-0.4443862851055618,-0.7548585532025398,-0.20082737217396807,1.0880388357617128,1.7865728021308014,-1.9896621684226776,-3.6904886566998547,11.404223428733015,2.300082632155173,2.9878333494581395,9.694911539367702,0.43644558119909227,1.507170223934713,5.355986234973561,0.915083930826732,0
2.0971290929557367,-2.9968086376721055,-0.7263553019229068,-1.9901167372489352,-2.3668254325374543,-1.830152213116851,0.5492170846651478,-2.802817628466374,-0.8854203560949772,-0.040104287510787984,-5.33938223304105,-1.1020288300827032,7.607686451179886,-0.2573626912436371,2.7523903269871344,6.239275584847705,-0.5258589269998585,-0.5602328575918787,2.110639601531589,1.2647557905875375,0
1.0584033044792138,-3.1502214922889413,-1.4946702201942292,0.4098087996495947,-0.14298784532431696,-0.6411124275444524,-1.367871776945431,-2.4793319733941805,-0.1714457434567751,2.722507661881469,-3.099484579763429,1.5463508091211664,0.6987765376525352,2.083503839453491,1.2286424432297702,-1.0633436318495197,-0.9469154427508351,1.0318990020776562,-2.3698945725730054,0.7998640021032801,0
0.5583665869166472,-4.944279377232075,0.5390425910626099,-0.5132741367946773,-0.9471955223962967,0.12977573232761952,0.15160806864456286,-1.497719062472803,-1.5458036763256162,1.4834017187597521,-3.1458851639221894,-0.8321458962456353,2.82900828893326,0.9266965079082854,2.7100103025884725,-0.26864921763169575,1.0830331742127381,1.1796538181811844,-2.1125323519862453,-1.0110245949606258,0
0.6300920678286108,-0.6579702182241736,-1.5875567476782748,2.2555169829365216,-0.7297369537925043,0.7357930539797147,-0.37918298556553387,1.2286636001950693,0.12349593100007242,-1.200993754824828,0.367759491561238,-1.7967701374452243,2.2545340735941775,0.007933433985928495,0.37571441153398843,1.3616789725685172,2.010955611609988,-0.042248585425357366,1.481478224337677,-0.7201367492833383,1
-0.670991799691856,6.064534979531227,-0.5817707049953131,1.1857435140299846,2.729410448046269,0.12710696497508725,1.6399459487539176,-0.3676595026149492,-1.4386370162357494,1.377338108288509,0.0881757991561867,1.002775966506476,-3.5113842005939047,-1.3257913450754744,0.8262857095699814,2.918514812187479,-5.8779726577266365,-2.0868109690677477,0.8898686695650175,2.8176482465111716,0
-3.5789856141985674,2.7968165187783627,-0.4405352624849119,-0.1382726665143016,2.9918888193537176,0.3230954213178931,-0.689766224808138,-2.6802176912616664,-0.7905285690539755,0.8022777868112951,0.2922652967648304,2.375389051583004,-1.4334821536819946,-0.7885814058280738,2.3304433314869284,2.892605258367199,-8.74863442225835,-2.4600934192803776,1.4658088485495115,3.098220829065208,0
2.8176353755577392,-1.3739037898483843,-0.23033953910050364,-0.040139005986954676,0.16388039954479527,-2.404518384606314,-1.1758802046045926,-3.0821645226827585,0.08891135796489937,0.5059287427497308,-3.530398650838761,3.251945203261402,4.283972817943694,1.5411893313275273,4.050546381612106,1.083138296570587,-4.573016469301312,-1.005752454193034,0.8727932893150829,1.0751991077389351,0
0.7996482819467441,4.409163073262673,2.384644978371872,0.0649055155927859,0.0532750305473807,-0.6199236618145806,-1.129258364821194,0.6476026837893802,-1.3509910353888523,2.0000548235208484,-0.24058836771416744,2.475575963189239,-1.983332004824836,-0.15156615143770402,-0.38081040658185095,2.4160352047515063,-4.683252848117043,-1.289413891928842,0.9067020128913594,2.1451931862704603,0
0.22494128664836222,-3.3485983191812854,-0.08524292913945923,-0.4472211294638499,-1.0581663580158993,0.9779650129999213,0.6017806032986677,-2.5075861305977827,-1.2650855980982336,2.4715551217057765,-2.8303314354126012,1.3515513436637505,2.028856881591558,0.2655431793148624,1.380723854288875,-0.18803932389383374,-1.0375081453122634,1.1488618014619687,-1.4238967915615746,-0.7348417914830614,0
5.876081323101228,3.709140622808845,1.437896993368432,0.3191964446421203,-0.002084213732637008,-1.0912035784152248,0.35700442529956194,-0.373440125027524,-0.7703135378908958,2.2405572359828847,-6.526544509129801,-1.4715277572767618,-4.563975960761692,3.472447906326008,-3.2801446332472137,-1.0953731968880738,6.073638907426569,-3.5978076445458864,-1.9432468463935155,1.998230864617009,0
-4.413890895546947,1.0035547922406236,-1.3243881256076575,-1.5546211237758736,3.6817869717928957,0.6803783769852189,-0.4652272763218353,-1.8837061407649793,0.0016913212856527618,1.5781587810161093,2.066981826473092,1.5452028011692458,-1.3385401759085902,0.2728072244348727,2.838514570830628,1.3331361221812092,-7.616751397294124,-1.4353055905148513,1.5918351879909003,1.4925701053984826,0
1.4951471612021765,-3.146213818008636,0.20565466592971773,1.164733042113315,-0.5938210780760813,0.21006361295742812,0.538229311830416,-2.78800427455265,0.6687974658652647,2.2770192740260886,-4.837757595452241,1.0525817366625358,0.5745224342172653,2.030472615108697,1.3470941981289544,-1.5846910724108971,0.5054464591643202,-0.7318674918398289,-2.393386718385878,-0.13043083753982387,0
3.125421520253317,-0.975922867511924,0.6764281053209221,-0.6689944324397042,-1.9594634605185246,0.5335199931423965,0.8966012948530571,0.7805283731935362,1.1425228195041448,2.2983949889818267,-5.189558483358031,-1.898527693592874,-0.37766632796611704,0.30949055280937166,1.1852709604463656,0.9147942843707734,2.8347822593041845,-0.020178760811959018,-3.6052083337757233,0.07293426837198136,0
3.850454348595964,2.7681091394304715,-0.23862971487182286,0.30028689158750516,2.697317940883651,-1.0595975050106248,-1.0224559007493514,1.0125956481457163,-0.2830155277044124,-1.138822479606345,3.42495887178478,-0.1260360553825548,-1.218075842745008,-0.0910685430240794,-1.1298124922098296,-1.3239844829824843,0.8662718708212684,5.4014803781971015,-1.7368655228751977,2.7782497890644136,1
3.242996842377103,4.41840134375131,-0.21868061522051468,1.5060127211756882,0.4321743038642606,-0.1687954115899974,-0.0799110976714992,-0.2168835359650485,1.8903829028674712,-1.5196964591832187,-2.15005047132033,-0.22571804093481163,-4.169794347931351,-2.6432164874551316,-2.0025333509411696,-2.6545897935525904,3.1056939527647995,-0.26048203828126204,-3.1663405183517837,0.037417488996821624,0
2.5686834906146965,-0.7612605444513719,-0.39203986869712276,0.9626849170525694,-0.8570953588347088,-1.1528662015471196,-0.5287216328368156,-2.9413361411477283,1.5405666113413128,-1.845031999543426,-5.428789966917359,-0.1706432944226416,2.74282790382361,-0.45349424311990116,1.5899922774160435,2.068455167100076,0.21255363625661253,-1.4284039832937077,-1.103273575535616,2.2301346438543614,0
5.059257591454668,2.962950519960648,-1.048646146094058,1.089368288958371,-2.6114122871824965,0.3529283432901299,-1.0688700877382575,1.1397895157469655,0.6959699432813283,0.2979406945344214,-5.855329552247886,-3.9239674881086013,0.43757416274695976,-2.920528125160012,-0.6149760961220674,3.475734483693848,5.666256948260832,-0.7930744713348656,-1.4084070767049717,-0.5716143828062864,0
1.2192479434398324,1.3057669880808531,-0.45933512405256655,0.20193990333548184,0.48545154189713924,-2.002142724832433,-0.1340487665021912,2.8764318897963186,-1.4474622570271596,2.0080394091968925,-0.08921298356259173,-3.029650957874926,-2.0926520554315524,0.17480824001397832,0.630547531418332,0.14069698144520162,2.6731666052077045,0.21744196825961726,-1.019687484994322,-1.3408686239836725,0
2.0224364048823458,-2.829712497999041,0.48653330277936463,-0.2689530678994436,-0.6267271597770057,1.7898843155508546,-0.1370588154137025,-0.03902570027414609,1.8340004182804073,0.4174685072507818,-1.1328810069867197,-0.48328132490907827,4.027256097321294,0.6948523650075658,2.8801530686835433,1.752220442577906,-0.5155241043469975,2.3099654924059383,-0.5663041910502923,0.5562423917654922,1
-0.4465737977868809,-1.4220665944490511,0.3282355661602549,2.1417918242155274,-1.6662052242023404,0.4514238187962298,1.2202997830050863,-0.5893091621588504,0.17043247688466234,-0.2179675274433237,0.11582381662798305,1.0509455285359368,5.894564732937562,-0.9307349956539785,2.179428628225389,5.087937579202398,-4.108147647275692,0.6229402252918135,3.2494062311439453,0.6959774467980058,0
-2.796706600998278,-1.0855291694750329,-1.390805667775204,1.6123121400237026,-0.37583663923721633,-0.7107439798880834,-1.2900007982368336,1.7121031062675733,0.12006389573147619,0.5150484561437498,3.8471094504436083,-0.17647027991461783,-0.7090148486687701,1.1864851698013559,-2.372814623147634,-0.18109380914067327,0.4718452767750449,1.099595345972514,1.2864176348181406,-0.09704326670774921,0
-0.4126124850958638,4.047638524787982,0.9171386615205124,-0.35695820222632485,1.6612394948094646,-0.5882474013167657,1.231057903355565,1.5965373455329193,-1.4581577913576127,0.6895705920430673,3.509901151453301,3.239541384622343,-5.45849065180091,0.7562633579683264,-2.0489247396559933,-3.6033433121160954,-2.6407978116587576,-0.37038420978018616,-0.4861943194858993,0.42370320294504427,0
-0.555591821229553,-3.048737336560662,0.9769828076619566,2.198837038261284,1.4780321499416869,-0.23358973227799906,0.8420688603779013,-2.9788414558110885,0.34335534838630294,-0.8924037429516323,-2.450763244250216,-1.0242592000594692,0.5642016507455465,1.9823944782237466,1.0973367846029158,-1.700641305186718,1.6709986575120181,-1.421895531445327,-0.9053182872489316,0.5082791844335715,0
-0.7513654842149715,0.9602855531457546,0.025755350923262824,0.9451547356668297,0.9990833435003779,0.268461899866732,-0.47099942075297796,2.675246081675013,-0.40444968246911106,0.40042708380354175,3.4473942880914166,-0.5693725793899913,-3.2999108492892706,4.331090093701391,-3.526047786079776,-1.264919946139505,2.059613402624043,-0.7023864468794359,1.2684192294418595,1.8842542085249008,1
2.2140850587455363,6.386180313714788,-1.1208492678116218,-0.7721646868646517,1.170999819928014,0.819999135917259,1.5537518857296357,1.288680714471151,-0.410136261770982,-0.1278000957257306,-0.0887189403568585,-2.6355306563563294,-2.7104061348383075,-4.489974902438545,-1.0404008370711324,2.3018213959018343,1.388829404551131,0.9870580294713862,-0.5123060822901713,0.19290301327336823,0
3.764016656450652,-1.873814759331646,-1.3301003827998792,-0.2804382811661415,-2.1386024529105665,-0.9271429855355432,0.2289274027027541,-0.9924723426796361,0.7892224990604728,1.7264154119083017,-5.044172326273575,-0.6893108678645055,4.282727301267839,-0.6856446028095239,2.8881488376066837,3.001680349641435,0.441218595340771,1.0479574279615325,-1.0972229523910246,-0.2782431433061314,0
0.10915207823195572,2.375251060319628,0.4295913033140909,2.8671068171879743,1.301439683993276,0.14714181929870035,-0.44131900440009764,0.2948742974012135,0.37885122923497444,0.9528077012751365,2.0310384525282212,0.10505108059123525,-1.4720875140501746,-1.9404031909383872,-0.5048451599977404,-0.6454316597708039,-0.5470208558447026,1.8042105561407553,0.10043691528305154,-1.1282313763847718,0
